RATEP config response: type=00 payload=[0a]
ECMODE config response: type=00 payload=[05, 00]
tdoff_260	0	30a9823c05a372999ffc6fb79f9a7a58cc1b
tdoff_260	1	2089c62914e362e984f50de58b3b1354aebf
tdoff_260	2	20c98c3cc5ad426b9ddc8fbd8f9b72584813
tdoff_260	3	2089802c44a162e99dfc0db58f9b7a588e1f
tdoff_260	4	20c98b2de4af72098addafabafda175c0833
tdoff_260	5	20a9c32844e362e995f44df58b3b7250ce9f
tdoff_260	6	2489883885e96e285de08f3d8b9a72580a1b
tdoff_260	7	2089862d04a162e98cfd0da58f9b1b5c8e3f
tdoff_280	0	649180f954abaad80ee12c6bdb9810446cbb
tdoff_280	1	64e189f8c4aeba7819c08e79fb9972404a95
tdoff_280	2	648180f854a2aad817e02c73db187340cc99
tdoff_280	3	64f185c947a78a3a0cd19f68db1910446cb7
tdoff_280	4	74a1c2fc54f6abd94fd03e22e399fa46ccbd
tdoff_280	5	74c1c5ec45f69bfb45d01e20c318f3468cb5
tdoff_280	6	649180f954a3aad80ee12c63db981844ecbb
tdoff_280	7	74c185e845a69afb15d00e71cb1872408c95
tdoff_300	0	650183d886bebb780dd10f41fb185a400c99
tdoff_300	1	658186f914b2abd81ee02c53db983b44ccb9
tdoff_300	2	71c185ec55f697ebcddd0ec1cfb85a408c95
tdoff_300	3	718188fcc4fab749cffdaccbcfb852404a99
tdoff_300	4	75f185e945b79bbb14d00e51cb183144ecb7
tdoff_300	5	65e186c857b28b5a0fd1af4bdb1952400c91
tdoff_300	6	658181f844b2abf80de10c41db985a40cc99
tdoff_300	7	658180f954b2abd81ee02c53db983b44ccb9
tdoff_320	0	65c18ce8d5ae8b5a2ec3ae6bdb9813460a95
tdoff_320	1	758181d946aabb793de28d71cb197a42ccb9
tdoff_320	2	750180d8d6a8bb692ce30d61cb191a464c99
tdoff_320	3	65f188f9d4afbb583bc2ae7bfb9971426ab7
tdoff_320	4	658181f844a2abf82ce31c60db981a46cc99
tdoff_320	5	7581c0dd56f2ba596fe2bd2ac319f2444c99
tdoff_320	6	6541c1ddc6feba3869d21f20f318fb440c95
